time,voltage
8.2995,3.904
8.3,3.902
8.3005,3.9
8.301,3.898
8.3015,3.896
8.302,3.894
8.3025,3.892
8.303,3.89
8.3035,3.888
8.304,3.886
8.3045,3.884
8.305,3.882
8.3055,3.88
8.306,3.877
8.3065,3.875
8.307,3.873
8.3075,3.871
8.308,3.869
8.3085,3.866
8.309,3.864
8.3095,3.862
8.31,3.86
8.3105,3.857
8.311,3.855
8.3115,3.853
8.312,3.85
8.3125,3.848
8.313,3.845
8.3135,3.843
8.314,3.84
8.3145,3.838
8.315,3.836
8.3155,3.833
8.316,3.83
8.3165,3.828
8.317,3.825
8.3175,3.823
8.318,3.82
8.3185,3.818
8.319,3.815
8.3195,3.812
8.32,3.81
8.3205,3.807
8.321,3.804
8.3215,3.802
8.322,3.799
8.3225,3.796
8.323,3.793
8.3235,3.79
8.324,3.788
8.3245,3.785
8.325,3.782
8.3255,3.779
8.326,3.776
8.3265,3.773
8.327,3.77
8.3275,3.768
8.328,3.765
8.3285,3.762
8.329,3.759
8.3295,3.756
8.33,3.753
8.3305,3.75
8.331,3.747
8.3315,3.743
8.332,3.74
8.3325,3.737
8.333,3.734
8.3335,3.731
8.334,3.728
8.3345,3.725
8.335,3.721
8.3355,3.718
8.336,3.715
8.3365,3.712
8.337,3.709
8.3375,3.705
8.338,3.702
8.3385,3.699
8.339,3.695
8.3395,3.692
8.34,3.689
8.3405,3.685
8.341,3.682
8.3415,3.678
8.342,3.675
8.3425,3.672
8.343,3.668
8.3435,3.665
8.344,3.661
8.3445,3.658
8.345,3.654
8.3455,3.651
8.346,3.647
8.3465,3.643
8.347,3.64
8.3475,3.636
8.348,3.633
8.3485,3.629
8.349,3.625
8.3495,3.622
8.35,3.618
8.3505,3.614
8.351,3.611
8.3515,3.607
8.352,3.603
8.3525,3.599
8.353,3.596
8.3535,3.592
8.354,3.588
8.3545,3.584
8.355,3.58
8.3555,3.576
8.356,3.573
8.3565,3.569
8.357,3.565
8.3575,3.561
8.358,3.557
8.3585,3.553
8.359,3.549
8.3595,3.545
8.36,3.541
8.3605,3.537
8.361,3.533
8.3615,3.529
8.362,3.525
8.3625,3.521
8.363,3.517
8.3635,3.513
8.364,3.509
8.3645,3.504
8.365,3.5
8.3655,3.496
8.366,3.492
8.3665,3.488
8.367,3.483
8.3675,3.479
8.368,3.475
8.3685,3.471
8.369,3.467
8.3695,3.462
8.37,3.458
8.3705,3.454
8.371,3.449
8.3715,3.445
8.372,3.441
8.3725,3.436
8.373,3.432
8.3735,3.427
8.374,3.423
8.3745,3.419
8.375,3.414
8.3755,3.41
8.376,3.405
8.3765,3.401
8.377,3.396
8.3775,3.392
8.378,3.387
8.3785,3.383
8.379,3.378
8.3795,3.374
8.38,3.369
8.3805,3.365
8.381,3.36
8.3815,3.355
8.382,3.351
8.3825,3.346
8.383,3.341
8.3835,3.337
8.384,3.332
8.3845,3.327
8.385,3.323
8.3855,3.318
8.386,3.313
8.3865,3.308
8.387,3.304
8.3875,3.299
8.388,3.294
8.3885,3.289
8.389,3.285
8.3895,3.28
8.39,3.275
8.3905,3.27
8.391,3.265
8.3915,3.26
8.392,3.255
8.3925,3.25
8.393,3.246
8.3935,3.241
8.394,3.236
8.3945,3.231
8.395,3.226
8.3955,3.221
8.396,3.216
8.3965,3.211
8.397,3.206
8.3975,3.201
8.398,3.196
8.3985,3.191
8.399,3.186
8.3995,3.181
8.4,3.176
8.4005,3.17
8.401,3.165
8.4015,3.16
8.402,3.155
8.4025,3.15
8.403,3.145
8.4035,3.14
8.404,3.135
8.4045,3.129
8.405,3.124
8.4055,3.119
8.406,3.114
8.4065,3.109
8.407,3.103
8.4075,3.098
8.408,3.093
8.4085,3.088
8.409,3.082
8.4095,3.077
8.41,3.072
8.4105,3.066
8.411,3.061
8.4115,3.056
8.412,3.05
8.4125,3.045
8.413,3.04
8.4135,3.034
8.414,3.029
8.4145,3.023
8.415,3.018
8.4155,3.013
8.416,3.007
8.4165,3.002
8.417,2.996
8.4175,2.991
8.418,2.985
8.4185,2.98
8.419,2.975
8.4195,2.969
8.42,2.964
8.4205,2.958
8.421,2.952
8.4215,2.947
8.422,2.941
8.4225,2.936
8.423,2.93
8.4235,2.925
8.424,2.919
8.4245,2.914
8.425,2.908
8.4255,2.902
8.426,2.897
8.4265,2.891
8.427,2.886
8.4275,2.88
8.428,2.874
8.4285,2.869
8.429,2.863
8.4295,2.857
8.43,2.852
8.4305,2.846
8.431,2.84
8.4315,2.834
8.432,2.829
8.4325,2.823
8.433,2.817
8.4335,2.812
8.434,2.806
8.4345,2.8
8.435,2.794
8.4355,2.789
8.436,2.783
8.4365,2.777
8.437,2.771
8.4375,2.765
8.438,2.76
8.4385,2.754
8.439,2.748
8.4395,2.742
8.44,2.736
8.4405,2.73
8.441,2.725
8.4415,2.719
8.442,2.713
8.4425,2.707
8.443,2.701
8.4435,2.695
8.444,2.689
8.4445,2.683
8.445,2.677
8.4455,2.672
8.446,2.666
8.4465,2.66
8.447,2.654
8.4475,2.648
8.448,2.642
8.4485,2.636
8.449,2.63
8.4495,2.624
8.45,2.618
8.4505,2.612
8.451,2.606
8.4515,2.6
8.452,2.594
8.4525,2.588
8.453,2.582
8.4535,2.576
8.454,2.57
8.4545,2.564
8.455,2.558
8.4555,2.552
8.456,2.546
8.4565,2.54
8.457,2.534
8.4575,2.528
8.458,2.522
8.4585,2.516
8.459,2.51
8.4595,2.503
8.46,2.497
8.4605,2.491
8.461,2.485
8.4615,2.479
8.462,2.473
8.4625,2.467
8.463,2.461
8.4635,2.455
8.464,2.449
8.4645,2.442
8.465,2.436
8.4655,2.43
8.466,2.424
8.4665,2.418
8.467,2.412
8.4675,2.406
8.468,2.399
8.4685,2.393
8.469,2.387
8.4695,2.381
8.47,2.375
8.4705,2.369
8.471,2.362
8.4715,2.356
8.472,2.35
8.4725,2.344
8.473,2.338
8.4735,2.331
8.474,2.325
8.4745,2.319
8.475,2.313
8.4755,2.307
8.476,2.3
8.4765,2.294
8.477,2.288
8.4775,2.282
8.478,2.276
8.4785,2.269
8.479,2.263
8.4795,2.257
8.48,2.251
8.4805,2.244
8.481,2.238
8.4815,2.232
8.482,2.226
8.4825,2.219
8.483,2.213
8.4835,2.207
8.484,2.201
8.4845,2.194
8.485,2.188
8.4855,2.182
8.486,2.176
8.4865,2.169
8.487,2.163
8.4875,2.157
8.488,2.151
8.4885,2.144
8.489,2.138
8.4895,2.132
8.49,2.126
8.4905,2.119
8.491,2.113
8.4915,2.107
8.492,2.1
8.4925,2.094
8.493,2.088
8.4935,2.082
8.494,2.075
8.4945,2.069
8.495,2.063
8.4955,2.057
8.496,2.05
8.4965,2.044
8.497,2.038
8.4975,2.031
8.498,2.025
8.4985,2.019
8.499,2.013
8.4995,2.006
8.5,2.0
8.5005,1.994
8.501,1.987
8.5015,1.981
8.502,1.975
8.5025,1.969
8.503,1.962
8.5035,1.956
8.504,1.95
8.5045,1.943
8.505,1.937
8.5055,1.931
8.506,1.925
8.5065,1.918
8.507,1.912
8.5075,1.906
8.508,1.9
8.5085,1.893
8.509,1.887
8.5095,1.881
8.51,1.874
8.5105,1.868
8.511,1.862
8.5115,1.856
8.512,1.849
8.5125,1.843
8.513,1.837
8.5135,1.831
8.514,1.824
8.5145,1.818
8.515,1.812
8.5155,1.806
8.516,1.799
8.5165,1.793
8.517,1.787
8.5175,1.781
8.518,1.774
8.5185,1.768
8.519,1.762
8.5195,1.756
8.52,1.749
8.5205,1.743
8.521,1.737
8.5215,1.731
8.522,1.724
8.5225,1.718
8.523,1.712
8.5235,1.706
8.524,1.7
8.5245,1.693
8.525,1.687
8.5255,1.681
8.526,1.675
8.5265,1.669
8.527,1.662
8.5275,1.656
8.528,1.65
8.5285,1.644
8.529,1.638
8.5295,1.631
8.53,1.625
8.5305,1.619
8.531,1.613
8.5315,1.607
8.532,1.601
8.5325,1.594
8.533,1.588
8.5335,1.582
8.534,1.576
8.5345,1.57
8.535,1.564
8.5355,1.558
8.536,1.551
8.5365,1.545
8.537,1.539
8.5375,1.533
8.538,1.527
8.5385,1.521
8.539,1.515
8.5395,1.509
8.54,1.503
8.5405,1.497
8.541,1.49
8.5415,1.484
8.542,1.478
8.5425,1.472
8.543,1.466
8.5435,1.46
8.544,1.454
8.5445,1.448
8.545,1.442
8.5455,1.436
8.546,1.43
8.5465,1.424
8.547,1.418
8.5475,1.412
8.548,1.406
8.5485,1.4
8.549,1.394
8.5495,1.388
8.55,1.382
8.5505,1.376
8.551,1.37
8.5515,1.364
8.552,1.358
8.5525,1.352
8.553,1.346
8.5535,1.34
8.554,1.334
8.5545,1.328
8.555,1.323
8.5555,1.317
8.556,1.311
8.5565,1.305
8.557,1.299
8.5575,1.293
8.558,1.287
8.5585,1.281
8.559,1.275
8.5595,1.27
8.56,1.264
8.5605,1.258
8.561,1.252
8.5615,1.246
8.562,1.24
8.5625,1.235
8.563,1.229
8.5635,1.223
8.564,1.217
8.5645,1.211
8.565,1.206
8.5655,1.2
8.566,1.194
8.5665,1.188
8.567,1.183
8.5675,1.177
8.568,1.171
8.5685,1.166
8.569,1.16
8.5695,1.154
8.57,1.148
8.5705,1.143
8.571,1.137
8.5715,1.131
8.572,1.126
8.5725,1.12
8.573,1.114
8.5735,1.109
8.574,1.103
8.5745,1.098
8.575,1.092
8.5755,1.086
8.576,1.081
8.5765,1.075
8.577,1.07
8.5775,1.064
8.578,1.059
8.5785,1.053
8.579,1.048
8.5795,1.042
8.58,1.036
8.5805,1.031
8.581,1.025
8.5815,1.02
8.582,1.015
8.5825,1.009
8.583,1.004
8.5835,0.998
8.584,0.993
8.5845,0.987
8.585,0.982
8.5855,0.977
8.586,0.971
8.5865,0.966
8.587,0.96
8.5875,0.955
8.588,0.95
8.5885,0.944
8.589,0.939
8.5895,0.934
8.59,0.928
8.5905,0.923
8.591,0.918
8.5915,0.912
8.592,0.907
8.5925,0.902
8.593,0.897
8.5935,0.891
8.594,0.886
8.5945,0.881
8.595,0.876
8.5955,0.871
8.596,0.865
8.5965,0.86
8.597,0.855
8.5975,0.85
8.598,0.845
8.5985,0.84
8.599,0.835
8.5995,0.83
8.6,0.824
8.6005,0.819
8.601,0.814
8.6015,0.809
8.602,0.804
8.6025,0.799
8.603,0.794
8.6035,0.789
8.604,0.784
8.6045,0.779
8.605,0.774
8.6055,0.769
8.606,0.764
8.6065,0.759
8.607,0.754
8.6075,0.75
8.608,0.745
8.6085,0.74
8.609,0.735
8.6095,0.73
8.61,0.725
8.6105,0.72
8.611,0.715
8.6115,0.711
8.612,0.706
8.6125,0.701
8.613,0.696
8.6135,0.692
8.614,0.687
8.6145,0.682
8.615,0.677
8.6155,0.673
8.616,0.668
8.6165,0.663
8.617,0.659
8.6175,0.654
8.618,0.649
8.6185,0.645
8.619,0.64
8.6195,0.635
8.62,0.631
8.6205,0.626
8.621,0.622
8.6215,0.617
8.622,0.613
8.6225,0.608
8.623,0.604
8.6235,0.599
8.624,0.595
8.6245,0.59
8.625,0.586
8.6255,0.581
8.626,0.577
8.6265,0.573
8.627,0.568
8.6275,0.564
8.628,0.559
8.6285,0.555
8.629,0.551
8.6295,0.546
8.63,0.542
8.6305,0.538
8.631,0.533
8.6315,0.529
8.632,0.525
8.6325,0.521
8.633,0.517
8.6335,0.512
8.634,0.508
8.6345,0.504
8.635,0.5
8.6355,0.496
8.636,0.491
8.6365,0.487
8.637,0.483
8.6375,0.479
8.638,0.475
8.6385,0.471
8.639,0.467
8.6395,0.463
8.64,0.459
8.6405,0.455
8.641,0.451
8.6415,0.447
8.642,0.443
8.6425,0.439
8.643,0.435
8.6435,0.431
8.644,0.427
8.6445,0.424
8.645,0.42
8.6455,0.416
8.646,0.412
8.6465,0.408
8.647,0.404
8.6475,0.401
8.648,0.397
8.6485,0.393
8.649,0.389
8.6495,0.386
8.65,0.382
8.6505,0.378
8.651,0.375
8.6515,0.371
8.652,0.367
8.6525,0.364
8.653,0.36
8.6535,0.357
8.654,0.353
8.6545,0.349
8.655,0.346
8.6555,0.342
8.656,0.339
8.6565,0.335
8.657,0.332
8.6575,0.328
8.658,0.325
8.6585,0.322
8.659,0.318
8.6595,0.315
8.66,0.311
8.6605,0.308
8.661,0.305
8.6615,0.301
8.662,0.298
8.6625,0.295
8.663,0.291
8.6635,0.288
8.664,0.285
8.6645,0.282
8.665,0.279
8.6655,0.275
8.666,0.272
8.6665,0.269
8.667,0.266
8.6675,0.263
8.668,0.26
8.6685,0.257
8.669,0.253
8.6695,0.25
8.67,0.247
8.6705,0.244
8.671,0.241
8.6715,0.238
8.672,0.235
8.6725,0.232
8.673,0.23
8.6735,0.227
8.674,0.224
8.6745,0.221
8.675,0.218
8.6755,0.215
8.676,0.212
8.6765,0.21
8.677,0.207
8.6775,0.204
8.678,0.201
8.6785,0.198
8.679,0.196
8.6795,0.193
8.68,0.19
8.6805,0.188
8.681,0.185
8.6815,0.182
8.682,0.18
8.6825,0.177
8.683,0.175
8.6835,0.172
8.684,0.17
8.6845,0.167
8.685,0.164
8.6855,0.162
8.686,0.16
8.6865,0.157
8.687,0.155
8.6875,0.152
8.688,0.15
8.6885,0.147
8.689,0.145
8.6895,0.143
8.69,0.14
8.6905,0.138
8.691,0.136
8.6915,0.134
8.692,0.131
8.6925,0.129
8.693,0.127
8.6935,0.125
8.694,0.123
8.6945,0.12
8.695,0.118
8.6955,0.116
8.696,0.114
8.6965,0.112
8.697,0.11
8.6975,0.108
8.698,0.106
8.6985,0.104
8.699,0.102
8.6995,0.1
8.7,0.098
8.7005,0.096
8.701,0.094
8.7015,0.092
8.702,0.09
8.7025,0.088
8.703,0.087
8.7035,0.085
8.704,0.083
8.7045,0.081
8.705,0.079
8.7055,0.078
8.706,0.076
8.7065,0.074
8.707,0.073
8.7075,0.071
8.708,0.069
8.7085,0.068
8.709,0.066
8.7095,0.064
8.71,0.063
8.7105,0.061
8.711,0.06
8.7115,0.058
8.712,0.057
8.7125,0.055
8.713,0.054
8.7135,0.052
8.714,0.051
8.7145,0.05
8.715,0.048
8.7155,0.047
8.716,0.045
8.7165,0.044
8.717,0.043
8.7175,0.042
8.718,0.04
8.7185,0.039
8.719,0.038
8.7195,0.037
8.72,0.035
8.7205,0.034
8.721,0.033
8.7215,0.032
8.722,0.031
8.7225,0.03
8.723,0.029
8.7235,0.028
8.724,0.027
8.7245,0.026
8.725,0.025
8.7255,0.024
8.726,0.023
8.7265,0.022
8.727,0.021
8.7275,0.02
8.728,0.019
8.7285,0.018
8.729,0.017
8.7295,0.017
8.73,0.016
8.7305,0.015
8.731,0.014
8.7315,0.013
8.732,0.013
8.7325,0.012
8.733,0.011
8.7335,0.011
8.734,0.01
8.7345,0.009
8.735,0.009
8.7355,0.008
8.736,0.008
8.7365,0.007
8.737,0.007
8.7375,0.006
8.738,0.006
8.7385,0.005
8.739,0.005
8.7395,0.004
8.74,0.004
8.7405,0.004
8.741,0.003
8.7415,0.003
8.742,0.003
8.7425,0.002
8.743,0.002
8.7435,0.002
8.744,0.001
8.7445,0.001
8.745,0.001
8.7455,0.001
8.746,0.001
8.7465,0.0
8.747,0.0
8.7475,0.0
8.748,0.0
8.7485,0.0
8.749,0.0
8.7495,0.0
8.75,0.0
8.7505,0.0
8.751,0.0
8.7515,0.0
8.752,0.0
8.7525,0.0
8.753,0.0
8.7535,0.0
8.754,0.001
8.7545,0.001
8.755,0.001
8.7555,0.001
8.756,0.001
8.7565,0.002
8.757,0.002
8.7575,0.002
8.758,0.003
8.7585,0.003
8.759,0.003
8.7595,0.004
8.76,0.004
8.7605,0.004
8.761,0.005
8.7615,0.005
8.762,0.006
8.7625,0.006
8.763,0.007
8.7635,0.007
8.764,0.008
8.7645,0.008
8.765,0.009
8.7655,0.009
8.766,0.01
8.7665,0.011
8.767,0.011
8.7675,0.012
8.768,0.013
8.7685,0.013
8.769,0.014
8.7695,0.015
8.77,0.016
8.7705,0.017
8.771,0.017
8.7715,0.018
8.772,0.019
8.7725,0.02
8.773,0.021
8.7735,0.022
8.774,0.023
8.7745,0.024
8.775,0.025
8.7755,0.026
8.776,0.027
8.7765,0.028
8.777,0.029
8.7775,0.03
8.778,0.031
8.7785,0.032
8.779,0.033
8.7795,0.034
8.78,0.035
8.7805,0.037
8.781,0.038
8.7815,0.039
8.782,0.04
8.7825,0.042
8.783,0.043
8.7835,0.044
8.784,0.045
8.7845,0.047
8.785,0.048
8.7855,0.05
8.786,0.051
8.7865,0.052
8.787,0.054
8.7875,0.055
8.788,0.057
8.7885,0.058
8.789,0.06
8.7895,0.061
8.79,0.063
8.7905,0.064
8.791,0.066
8.7915,0.068
8.792,0.069
8.7925,0.071
8.793,0.073
8.7935,0.074
8.794,0.076
8.7945,0.078
8.795,0.079
8.7955,0.081
8.796,0.083
8.7965,0.085
8.797,0.087
8.7975,0.088
8.798,0.09
8.7985,0.092
8.799,0.094
8.7995,0.096
8.8,0.098
8.8005,0.1
8.801,0.102
8.8015,0.104
8.802,0.106
8.8025,0.108
8.803,0.11
8.8035,0.112
8.804,0.114
8.8045,0.116
8.805,0.118
8.8055,0.12
8.806,0.123
8.8065,0.125
8.807,0.127
8.8075,0.129
8.808,0.131
8.8085,0.134
8.809,0.136
8.8095,0.138
8.81,0.14
8.8105,0.143
8.811,0.145
8.8115,0.147
8.812,0.15
8.8125,0.152
8.813,0.155
8.8135,0.157
8.814,0.16
8.8145,0.162
8.815,0.164
8.8155,0.167
8.816,0.17
8.8165,0.172
8.817,0.175
8.8175,0.177
8.818,0.18
8.8185,0.182
8.819,0.185
8.8195,0.188
8.82,0.19
8.8205,0.193
8.821,0.196
8.8215,0.198
8.822,0.201
8.8225,0.204
8.823,0.207
8.8235,0.21
8.824,0.212
8.8245,0.215
8.825,0.218
8.8255,0.221
8.826,0.224
8.8265,0.227
8.827,0.23
8.8275,0.232
8.828,0.235
8.8285,0.238
8.829,0.241
8.8295,0.244
8.83,0.247
8.8305,0.25
8.831,0.253
8.8315,0.257
8.832,0.26
8.8325,0.263
8.833,0.266
8.8335,0.269
8.834,0.272
8.8345,0.275
8.835,0.279
8.8355,0.282
8.836,0.285
8.8365,0.288
8.837,0.291
8.8375,0.295
8.838,0.298
8.8385,0.301
8.839,0.305
8.8395,0.308
8.84,0.311
8.8405,0.315
8.841,0.318
8.8415,0.322
8.842,0.325
8.8425,0.328
8.843,0.332
8.8435,0.335
8.844,0.339
8.8445,0.342
8.845,0.346
8.8455,0.349
8.846,0.353
8.8465,0.357
8.847,0.36
8.8475,0.364
8.848,0.367
8.8485,0.371
8.849,0.375
8.8495,0.378
8.85,0.382
8.8505,0.386
8.851,0.389
8.8515,0.393
8.852,0.397
8.8525,0.401
8.853,0.404
8.8535,0.408
8.854,0.412
8.8545,0.416
8.855,0.42
8.8555,0.424
8.856,0.427
8.8565,0.431
8.857,0.435
8.8575,0.439
8.858,0.443
8.8585,0.447
8.859,0.451
8.8595,0.455
8.86,0.459
8.8605,0.463
8.861,0.467
8.8615,0.471
8.862,0.475
8.8625,0.479
8.863,0.483
8.8635,0.487
8.864,0.491
8.8645,0.496
8.865,0.5
8.8655,0.504
8.866,0.508
8.8665,0.512
8.867,0.517
8.8675,0.521
8.868,0.525
8.8685,0.529
8.869,0.533
8.8695,0.538
8.87,0.542
8.8705,0.546
8.871,0.551
8.8715,0.555
8.872,0.559
8.8725,0.564
8.873,0.568
8.8735,0.573
8.874,0.577
8.8745,0.581
8.875,0.586
8.8755,0.59
8.876,0.595
8.8765,0.599
8.877,0.604
8.8775,0.608
8.878,0.613
8.8785,0.617
8.879,0.622
8.8795,0.626
8.88,0.631
8.8805,0.635
8.881,0.64
8.8815,0.645
8.882,0.649
8.8825,0.654
8.883,0.659
8.8835,0.663
8.884,0.668
8.8845,0.673
8.885,0.677
8.8855,0.682
8.886,0.687
8.8865,0.692
8.887,0.696
8.8875,0.701
8.888,0.706
8.8885,0.711
8.889,0.715
8.8895,0.72
8.89,0.725
8.8905,0.73
8.891,0.735
8.8915,0.74
8.892,0.745
8.8925,0.75
8.893,0.754
8.8935,0.759
8.894,0.764
8.8945,0.769
8.895,0.774
8.8955,0.779
8.896,0.784
8.8965,0.789
8.897,0.794
8.8975,0.799
8.898,0.804
8.8985,0.809
8.899,0.814
8.8995,0.819
8.9,0.824
8.9005,0.83
8.901,0.835
8.9015,0.84
8.902,0.845
8.9025,0.85
8.903,0.855
8.9035,0.86
8.904,0.865
8.9045,0.871
8.905,0.876
8.9055,0.881
8.906,0.886
8.9065,0.891
8.907,0.897
8.9075,0.902
8.908,0.907
8.9085,0.912
8.909,0.918
8.9095,0.923
8.91,0.928
8.9105,0.934
8.911,0.939
8.9115,0.944
8.912,0.95
8.9125,0.955
8.913,0.96
8.9135,0.966
8.914,0.971
8.9145,0.977
8.915,0.982
8.9155,0.987
8.916,0.993
8.9165,0.998
8.917,1.004
8.9175,1.009
8.918,1.015
8.9185,1.02
8.919,1.025
8.9195,1.031
8.92,1.036
8.9205,1.042
8.921,1.048
8.9215,1.053
8.922,1.059
8.9225,1.064
8.923,1.07
8.9235,1.075
8.924,1.081
8.9245,1.086
8.925,1.092
8.9255,1.098
8.926,1.103
8.9265,1.109
8.927,1.114
8.9275,1.12
8.928,1.126
8.9285,1.131
8.929,1.137
8.9295,1.143
8.93,1.148
8.9305,1.154
8.931,1.16
8.9315,1.166
8.932,1.171
8.9325,1.177
8.933,1.183
8.9335,1.188
8.934,1.194
8.9345,1.2
8.935,1.206
8.9355,1.211
8.936,1.217
8.9365,1.223
8.937,1.229
8.9375,1.235
8.938,1.24
8.9385,1.246
8.939,1.252
8.9395,1.258
8.94,1.264
8.9405,1.27
8.941,1.275
8.9415,1.281
8.942,1.287
8.9425,1.293
8.943,1.299
8.9435,1.305
8.944,1.311
8.9445,1.317
8.945,1.323
8.9455,1.328
8.946,1.334
8.9465,1.34
8.947,1.346
8.9475,1.352
8.948,1.358
8.9485,1.364
8.949,1.37
8.9495,1.376
8.95,1.382
8.9505,1.388
8.951,1.394
8.9515,1.4
8.952,1.406
8.9525,1.412
8.953,1.418
8.9535,1.424
8.954,1.43
8.9545,1.436
8.955,1.442
8.9555,1.448
8.956,1.454
8.9565,1.46
8.957,1.466
8.9575,1.472
8.958,1.478
8.9585,1.484
8.959,1.49
8.9595,1.497
8.96,1.503
8.9605,1.509
8.961,1.515
8.9615,1.521
8.962,1.527
8.9625,1.533
8.963,1.539
8.9635,1.545
8.964,1.551
8.9645,1.558
8.965,1.564
8.9655,1.57
8.966,1.576
8.9665,1.582
8.967,1.588
8.9675,1.594
8.968,1.601
8.9685,1.607
8.969,1.613
8.9695,1.619
8.97,1.625
8.9705,1.631
8.971,1.638
8.9715,1.644
8.972,1.65
8.9725,1.656
8.973,1.662
8.9735,1.669
8.974,1.675
8.9745,1.681
8.975,1.687
8.9755,1.693
8.976,1.7
8.9765,1.706
8.977,1.712
8.9775,1.718
8.978,1.724
8.9785,1.731
8.979,1.737
8.9795,1.743
8.98,1.749
8.9805,1.756
8.981,1.762
8.9815,1.768
8.982,1.774
8.9825,1.781
8.983,1.787
8.9835,1.793
8.984,1.799
8.9845,1.806
8.985,1.812
8.9855,1.818
8.986,1.824
8.9865,1.831
8.987,1.837
8.9875,1.843
8.988,1.849
8.9885,1.856
8.989,1.862
8.9895,1.868
8.99,1.874
8.9905,1.881
8.991,1.887
8.9915,1.893
8.992,1.9
8.9925,1.906
8.993,1.912
8.9935,1.918
8.994,1.925
8.9945,1.931
8.995,1.937
8.9955,1.943
8.996,1.95
8.9965,1.956
8.997,1.962
8.9975,1.969
8.998,1.975
8.9985,1.981
8.999,1.987
8.9995,1.994
9.0,2.0
9.0005,2.006
9.001,2.013
9.0015,2.019
9.002,2.025
9.0025,2.031
9.003,2.038
9.0035,2.044
9.004,2.05
9.0045,2.057
9.005,2.063
9.0055,2.069
9.006,2.075
9.0065,2.082
9.007,2.088
9.0075,2.094
9.008,2.1
9.0085,2.107
9.009,2.113
9.0095,2.119
9.01,2.126
9.0105,2.132
9.011,2.138
9.0115,2.144
9.012,2.151
9.0125,2.157
9.013,2.163
9.0135,2.169
9.014,2.176
9.0145,2.182
9.015,2.188
9.0155,2.194
9.016,2.201
9.0165,2.207
9.017,2.213
9.0175,2.219
9.018,2.226
9.0185,2.232
9.019,2.238
9.0195,2.244
9.02,2.251
9.0205,2.257
9.021,2.263
9.0215,2.269
9.022,2.276
9.0225,2.282
9.023,2.288
9.0235,2.294
9.024,2.3
9.0245,2.307
9.025,2.313
9.0255,2.319
9.026,2.325
9.0265,2.331
9.027,2.338
9.0275,2.344
9.028,2.35
9.0285,2.356
9.029,2.362
9.0295,2.369
9.03,2.375
9.0305,2.381
9.031,2.387
9.0315,2.393
9.032,2.399
9.0325,2.406
9.033,2.412
9.0335,2.418
9.034,2.424
9.0345,2.43
9.035,2.436
9.0355,2.442
9.036,2.449
9.0365,2.455
9.037,2.461
9.0375,2.467
9.038,2.473
9.0385,2.479
9.039,2.485
9.0395,2.491
9.04,2.497
9.0405,2.503
9.041,2.51
9.0415,2.516
9.042,2.522
9.0425,2.528
9.043,2.534
9.0435,2.54
9.044,2.546
9.0445,2.552
9.045,2.558
9.0455,2.564
9.046,2.57
9.0465,2.576
9.047,2.582
9.0475,2.588
9.048,2.594
9.0485,2.6
9.049,2.606
9.0495,2.612
9.05,2.618
9.0505,2.624
9.051,2.63
9.0515,2.636
9.052,2.642
9.0525,2.648
9.053,2.654
9.0535,2.66
9.054,2.666
9.0545,2.672
9.055,2.677
9.0555,2.683
9.056,2.689
9.0565,2.695
9.057,2.701
9.0575,2.707
9.058,2.713
9.0585,2.719
9.059,2.725
9.0595,2.73
9.06,2.736
9.0605,2.742
9.061,2.748
9.0615,2.754
9.062,2.76
9.0625,2.765
9.063,2.771
9.0635,2.777
9.064,2.783
9.0645,2.789
9.065,2.794
9.0655,2.8
9.066,2.806
9.0665,2.812
9.067,2.817
9.0675,2.823
9.068,2.829
9.0685,2.834
9.069,2.84
9.0695,2.846
9.07,2.852
9.0705,2.857
9.071,2.863
9.0715,2.869
9.072,2.874
9.0725,2.88
9.073,2.886
9.0735,2.891
9.074,2.897
9.0745,2.902
9.075,2.908
9.0755,2.914
9.076,2.919
9.0765,2.925
9.077,2.93
9.0775,2.936
9.078,2.941
9.0785,2.947
9.079,2.952
9.0795,2.958
9.08,2.964
9.0805,2.969
9.081,2.975
9.0815,2.98
9.082,2.985
9.0825,2.991
9.083,2.996
9.0835,3.002
9.084,3.007
9.0845,3.013
9.085,3.018
9.0855,3.023
9.086,3.029
9.0865,3.034
9.087,3.04
9.0875,3.045
9.088,3.05
9.0885,3.056
9.089,3.061
9.0895,3.066
9.09,3.072
9.0905,3.077
9.091,3.082
9.0915,3.088
9.092,3.093
9.0925,3.098
9.093,3.103
9.0935,3.109
9.094,3.114
9.0945,3.119
9.095,3.124
9.0955,3.129
9.096,3.135
9.0965,3.14
9.097,3.145
9.0975,3.15
9.098,3.155
9.0985,3.16
9.099,3.165
9.0995,3.17
9.1,3.176
9.1005,3.181
9.101,3.186
9.1015,3.191
9.102,3.196
9.1025,3.201
9.103,3.206
9.1035,3.211
9.104,3.216
9.1045,3.221
9.105,3.226
9.1055,3.231
9.106,3.236
9.1065,3.241
9.107,3.246
9.1075,3.25
9.108,3.255
9.1085,3.26
9.109,3.265
9.1095,3.27
9.11,3.275
9.1105,3.28
9.111,3.285
9.1115,3.289
9.112,3.294
9.1125,3.299
9.113,3.304
9.1135,3.308
9.114,3.313
9.1145,3.318
9.115,3.323
9.1155,3.327
9.116,3.332
9.1165,3.337
9.117,3.341
9.1175,3.346
9.118,3.351
9.1185,3.355
9.119,3.36
9.1195,3.365
9.12,3.369
9.1205,3.374
9.121,3.378
9.1215,3.383
9.122,3.387
